id,name,duration,genre,titleYear,releaseDate,director,language,budget,cast,link
999,Kaadhal Oyvathillai,0,,1989,,Manivannan,Tamil,0,"Karthik,Ramya Krishnan",http://www.imdb.com/title/tt0322900/?ref_=adv_li_tt
1000,Kaadhal Paduthum Paadu,0,Comedy,1966,1966,,Tamil,0,,http://www.imdb.com/title/tt5759438/?ref_=adv_li_tt
1001,Kaadhal Parisu,0,,1987,,A. Jagannathan,Tamil,0,"Kamal Haasan,Ambika,Jaishankar,Raj Kumar,Radha",http://www.imdb.com/title/tt0319621/?ref_=adv_li_tt
1002,Kaadhal Rojave,0,,2000,,K.R.,Tamil,0,"Alex,Sarath Babu,S.S. Chanthiran,Charlie,Suriya Kanth,Pooja Kumar,Surjith Sagar,O.A.K. Sunder,Thiagu,Vishnu",http://www.imdb.com/title/tt0274594/?ref_=adv_li_tt
1003,Kaadhal Solla Vanthaen,0,Romance,2010,2010-08-13,Boopathy Pandian,Tamil,0,"Arya,Balaji Balakrishnan,Meghana Raj,Karthik Sabesh",http://www.imdb.com/title/tt1675743/?ref_=adv_li_tt
1004,Kaadhale Nimmadhi,0,"Drama, Romance",1998,1998-01-14,Indiran,Tamil,0,"Geetha,Manivannan,Murali,Nassar,Radhika Sarathkumar,Suriya,Thalaivasal Vijay,Vivek",http://www.imdb.com/title/tt1725993/?ref_=adv_li_tt
1005,Kaadhalukku Mariyaadai,0,"Drama, Romance",1997,,Fazil,Tamil,0,"Joseph Vijay,Shalini,Manivannan,Kaka Radhakrishnan,Radha Ravi,Sivakumar,Srividya,Thalaivasal Vijay,Sridevi Vijaykumar",http://www.imdb.com/title/tt0316078/?ref_=adv_li_tt
1006,Kaadu,146,"Drama, Family",2014,2014-11-21,Stalin Ramalingam,Tamil,0,"Vidharth,Samskruthy Shenoy,Samuthirakani,Thambi Ramayya,Aadukalam Naren,Singampuli,R.N.R. Manohar,Muthukumar,'Poo' Ram",http://www.imdb.com/title/tt4221390/?ref_=adv_li_tt
1007,Kaadu,0,,1980,1980,Durai,Tamil,0,Nagesh,http://www.imdb.com/title/tt0214823/?ref_=adv_li_tt
1008,Kaakai Chirakiniley,0,,2000,,P. Vasu,Tamil,0,"R. Parthiban,Preetha Vijaykumar,Maanasa,K. Viswanath,Lakshmi,Visu,S.S. Chanthiran,Vadivel,Satya Prakash,Cochin Hanifa,Lokesh R.",http://www.imdb.com/title/tt0274595/?ref_=adv_li_tt
1009,Kaakha..Kaakha: The Police,153,"Action, Crime, Drama",2003,2003-08-01,Gautham Menon,Tamil,50000000,"Suriya,Jyothika,'University' Jeevan,Daniel Balaji,Vivek Anand,Devadarshini Chetan,Sethu Rajan,Yog Japi,Ramya Krishnan,Clive Dev,Yog Japee,Gautham Menon",http://www.imdb.com/title/tt0375878/?ref_=adv_li_tt
1010,Kaaki Sattai,156,Action,2015,2015-02-27,R.S. Durai Senthilkumar,Tamil,0,"Siva Karthikeyan,Prabhu,Sri Divya,Vijay Raaz,Manobala,Mayilsamy,Imman Annachi,E. Ramadoss,Yog Japee,Nagineedu,Kalpana,Sujatha,Jangiri Madhumitha,Vidyullekha Raman,Sampath Ram",http://www.imdb.com/title/tt4415326/?ref_=adv_li_tt
1011,Kaakkaa Muttai,91,"Comedy, Drama",2014,2015-06-05,M. Manikandan,Tamil,0,"Ramesh,J. Vignesh,Aishwarya Rajesh,Ramesh Thilak,Joe Malloori,Babu Antony,Yogi Babu,Krishnamoorthy,T.R. Silambarasan",http://www.imdb.com/title/tt3973410/?ref_=adv_li_tt
1012,Kaakki Sattai,143,"Action, Comedy, Musical",1985,,Rajasekar,Tamil,0,"Kamal Haasan,Ambika,Satyaraj,Madhavi,Kallapatti Singaram",http://www.imdb.com/title/tt0319622/?ref_=adv_li_tt
1013,Kaalai,0,Action,2008,2008-01-14,Tarun Gopi,Tamil,0,"T.R. Silambarasan,Vedika",http://www.imdb.com/title/tt3522722/?ref_=adv_li_tt
1014,Kaalaippani,125,Thriller,2008,2008-05-30,Rajesh M. Selva,Tamil,5500000,"Gokul,Jay,Nassar,Sathish,Vasundhra",http://www.imdb.com/title/tt1985124/?ref_=adv_li_tt
1015,Kaali,0,"Action, Drama",1980,1980-09-19,I.V. Sasi,Tamil,0,"Rajinikanth,Chiranjeevi,Sripriya,Kanta Rao,Aachi Manorama",http://www.imdb.com/title/tt0245990/?ref_=adv_li_tt
1016,Kaan,0,Action,2016,,K. Selvaraghavan,Tamil,0,"Tapsee Pannu,T.R. Silambarasan,Jagapathi Babu,Catherine Tresa",http://www.imdb.com/title/tt4983780/?ref_=adv_li_tt
1017,Kaashmora,0,"Fantasy, Horror",2016,2016-10-28,Gokul,Tamil,$7500000,"Karthi,Nayanthara,Sri Divya,Vivek,Jangiri Madhumitha",http://www.imdb.com/title/tt5980232/?ref_=adv_li_tt
1018,Kaathavaraayan,170,,1959,,Ramanna,Tamil,0,"Shivaji Ganesan,T.S. Balaiah,K.A. Thangavelu,M.N. Rajam,Saroja E.V.",http://www.imdb.com/title/tt1440212/?ref_=adv_li_tt
1019,Kaathirukka Neramillai,0,Drama,1993,,Gladius Kulothungan,Tamil,0,"Karthik,Sivaranjini,Kushboo,Suresh Athiban,Chinni Jayanth,Kulothungan,Nassar,Rajesh,Thyagu,Vadivelu",http://www.imdb.com/title/tt0317788/?ref_=adv_li_tt
1020,Kaathiruntha Kangal,0,,1962,,T. Prakash Rao,Tamil,0,"Gemini Ganesan,Savitri,S.V. Ranga Rao,M.R. Radha,Sandhya",http://www.imdb.com/title/tt0254484/?ref_=adv_li_tt
1021,Kaatrile Varum Geetham,0,,1978,1978,S.P. Muthuraman,Tamil,0,"Kavitha,Muthuraman,Srividya",http://www.imdb.com/title/tt3376094/?ref_=adv_li_tt
1022,Kaatrinile Varum Geetham,0,,1978,,S.P. Muthuraman,Tamil,0,,http://www.imdb.com/title/tt0273699/?ref_=adv_li_tt
1023,Kaatru Veliyidai,0,Romance,2017,2017,Mani Ratnam,Tamil,0,"Karthi,Aditi Rao Hydari,Shraddha Srinath,RJ Balaji,Rukmini Vijayakumar,Delhi Ganesh",http://www.imdb.com/title/tt5902484/?ref_=adv_li_tt
1024,Kaaval,127,Thriller,2015,2015-06-26,V.R. Nagendran,Tamil,0,"Vimal,Samuthirakani,'Punnagai Poo' Geetha,M.S. Bhaskar,Singamuthu,Imman Annachi,Namo Narayana,Madurai Raja,Ashwin Raja,Deva,Selva Stunt,Sonia,Sneha,Mannara",http://www.imdb.com/title/tt3885742/?ref_=adv_li_tt
1025,Kaaval Geetham,0,,1992,,,Tamil,0,,http://www.imdb.com/title/tt0317790/?ref_=adv_li_tt
1026,Kaavalan,155,"Action, Drama, Romance",2011,2011-01-15,Siddique,Tamil,300000000,"Joseph Vijay,Asin,Raj Kiran,Vadivelu,Roja,Mithra Kurian,Mahadevan,Nizhalgal Ravi,Krishna Kumar,Livingston,Neepa,M.S. Bhaskar,Yuvashree,Madan Bob,Ajaykumar",http://www.imdb.com/title/tt1821478/?ref_=adv_li_tt
1027,Kaaviya Thalaivan,150,"Drama, History, Music",2014,2014-11-28,Vasanthabalan,Tamil,2000000,"Siddharth,Prithviraj Sukumaran,Vedika,Anaika Soti,Nassar,Thambi Ramayya,Ponvannan,Singampuli,Mansoor Ali Khan,Karikaalan,Babu Antony,Vkt Balan,George,T.P. Gajendran,Kuyili",http://www.imdb.com/title/tt2624704/?ref_=adv_li_tt
1028,Kaaviyathlaivi,0,Drama,1970,1970,,Tamil,0,Gemini Ganesan,http://www.imdb.com/title/tt2727254/?ref_=adv_li_tt
1029,Kabali,153,"Action, Adventure, Crime",2016,2016-07-22,Pa. Ranjith,Tamil,$11000000,"Rajinikanth,Winston Chao,Radhika Apte,Dhansika,Kalaiyarasan,Dinesh,John Vijay,Kishore Kumar G.,Riythvika,Mime Gopi,Hari,Nassar,Uday Mahesh,Gajaraj,Vinoth",http://www.imdb.com/title/tt5071886/?ref_=adv_li_tt
1030,Kacheri Arambam,0,"Action, Comedy, Drama",2010,2010-03-19,Thiraivannan,Tamil,50000000,"Jiiva,Poonam Bajwa,Vadivelu,J.D. Chakravarthi,Azhagam Perumal,Kadhal Thandapani,King Kong,Crane Manohar,Mahanadhi Shankar,Karate Raja,Priyanka Kothari",http://www.imdb.com/title/tt3627030/?ref_=adv_li_tt
1032,Kadaisi Pakkam,120,Thriller,2015,2015-01,Majini,Tamil,0,"Dharvesh,Jayashree,Chinrasu Natesan,Pratheesh,Sowmiya",http://www.imdb.com/title/tt4125062/?ref_=adv_li_tt
1033,Kadal,165,"Drama, Romance",2013,2013-02-01,Mani Ratnam,Tamil,500000000,"Arjun,Arvind Swamy,Gautham Karthik,Thulasi Nair,Lakshmi Manchu,Ponvannan,Singampuli,Kalairani,Guru Somasundaram,Vinodhini Vaidynathan,Baby Rakshana,Eka Lakhani",http://www.imdb.com/title/tt2344672/?ref_=adv_li_tt
1034,Kadal Meengal,0,,1981,,G.N. Rangarajan,Tamil,0,"Kamal Haasan,Sujatha,Nagesh,K.A. Thangavelu",http://www.imdb.com/title/tt0279160/?ref_=adv_li_tt
1035,Kadalikka Neramillai,159,"Comedy, Romance",1964,,C.V. Sridhar,Tamil,0,"T.S. Balaiah,Kanchana,Muthuraman,Nagesh,Rajashree,Ravichandran,Sachhu",http://www.imdb.com/title/tt0322902/?ref_=adv_li_tt
1036,Kadamai Kanniyam Kattupaadu,0,,1987,,Santhana Bharathi,Tamil,0,"Geetha,Nalini,Nizhalgal Ravi,S. Sathyendra,Satyaraj",http://www.imdb.com/title/tt0319626/?ref_=adv_li_tt
1037,Kadamai Nenjam,0,,1979,,Durai,Tamil,0,Pandharibai,http://www.imdb.com/title/tt0214824/?ref_=adv_li_tt
1038,Kadan Vaangi Kalyanam,185,,1958,,L.V. Prasad,Tamil,0,"Savitri,Gemini Ganesan,S.V. Ranga Rao,Jamuna,Ramachandran T.R.",http://www.imdb.com/title/tt0255287/?ref_=adv_li_tt
1039,Kadavul,0,,1997,,,Tamil,0,"Manivannan,Roja",http://www.imdb.com/title/tt0317792/?ref_=adv_li_tt
1040,Kadavul Amaitha Medai,0,,1979,,,Tamil,0,,http://www.imdb.com/title/tt0277771/?ref_=adv_li_tt
1041,Kadavul Paathi Mirugam Paathi,93,"Action, Thriller",2015,2015-03-20,Raj Zacharias,Tamil,0,"Raj Zacharias,Sethu,Abhishek,Swetha Vijay,Surabhi Prabhu,Arjuna,Pooja Umashankar",http://www.imdb.com/title/tt3885704/?ref_=adv_li_tt
1042,Kadavulukku Nandri,130,Family,2016,,Pon Magesh,Tamil,0,"Pon Magesh,Mounika,Kottachi",http://www.imdb.com/title/tt5466408/?ref_=adv_li_tt
1043,Kadhai,110,Thriller,2010,2010-01-29,Abhishek Shankar,Tamil,30000000,"Abhinay,Shaan Kumar,Nivedhitha",http://www.imdb.com/title/tt1841682/?ref_=adv_li_tt
1044,Kadhai Kadhaiyam Karanamaam,0,Drama,1987,1987,,Tamil,0,"Jaishankar,Y.G. Mahendran,Pallavi,Radha Ravi",http://www.imdb.com/title/tt2727260/?ref_=adv_li_tt
1045,Kadhal 2 Kalyanam,0,Comedy,2013,2013-09-06,U. Milind Rau,Tamil,0,"Sathya,Ramya,Anuja Iyer,Jayashree,Nagendra Prasad,Kasthuri,John Vijay,Mouli,Devadarshini Chetan,Azhagam Perumal",http://www.imdb.com/title/tt1545308/?ref_=adv_li_tt
1046,Kadhal Desam,158,"Action, Comedy, Drama",1996,,Kathir,Tamil,0,"Abbas,Chinni Jayanth,Kevin,Balasubramaniam S.P.,Srividya,Tabu,Vadivelu,Vineeth",http://www.imdb.com/title/tt0305714/?ref_=adv_li_tt
1047,Kadhal Kirukkan,0,,2003,,,Tamil,0,"Richa Pallod,Parthiban,Vineeth",http://www.imdb.com/title/tt0402305/?ref_=adv_li_tt
1048,Kadhal Konden,150,"Drama, Musical, Thriller",2003,,K. Selvaraghavan,Tamil,0,"Sonia Agarwal,Daniel Balaji,Dhanush,Rambo Raj Kumar,Nagesh,Srikanth,Sudip",http://www.imdb.com/title/tt0375880/?ref_=adv_li_tt
1049,Kadhal Kottai,0,"Drama, Romance",1996,1996,Ahathian,Tamil,0,"Ajith Kumar,Devayani,Sabitha Anand,Karan,Manivannan,Pandu,Heera Rajgopal,Thalaivasal Vijay",http://www.imdb.com/title/tt0984202/?ref_=adv_li_tt
1050,Kadhal Mannan,0,"Drama, Romance",1998,1998,Saran,Tamil,0,"Ajith Kumar,Maanu,M.S. Viswanathan,Vivek,Girish Karnad,Karan",http://www.imdb.com/title/tt2378298/?ref_=adv_li_tt
1051,Kadhal Solla Aasai,0,Family,2014,2014-02-28,Thamizh Seenu,Tamil,0,Ashok,http://www.imdb.com/title/tt3556682/?ref_=adv_li_tt
1052,Kadhal Vaganam,167,,1968,,M.A. Thirumugham,Tamil,0,"M.G. Ramachandran,Jayalalitha J",http://www.imdb.com/title/tt0290693/?ref_=adv_li_tt
1053,Kadhal Virus,0,,2002,,Kathir,Tamil,0,"Aachi Manorama,Richard Vijay,Sridevi Vijaykumar",http://www.imdb.com/title/tt0353598/?ref_=adv_li_tt
1054,Kadhala Kadhala,0,Comedy,1998,1998-04-14,Singeetham Srinivasa Rao,Tamil,0,"Kamal Haasan,Prabhudheva,Soundarya,Rambha,M.S. Viswanathan,Srividya,Cochin Hanifa,Vadivelu,Delhi Ganesh,Kovai Sarala,Nagesh,Cho Ramaswamy,Sennalkudi Lakshmi,Crazy Mohan",http://www.imdb.com/title/tt1263790/?ref_=adv_li_tt
1055,Kadhalan,168,"Action, Drama, Romance",1994,,S. Shankar,Tamil,0,"Prabhudheva,Nagma,Balasubramaniam S.P.,Vadivelu,Girish Karnad,Raghuvaran,Aachi Manorama,Allu Rama Lingaiah,Ajay Ratnam,Dhamu,Madhoo,Subhasri",http://www.imdb.com/title/tt0097416/?ref_=adv_li_tt
1056,Kadhalar Dinam,155,"Musical, Romance",1999,,Kathir,Tamil,0,"Kunal,Sonali Bendre,Nassar,Goundamani,Manivannan,Chinni Jayanth,Rambha,Lekha Washington",http://www.imdb.com/title/tt0213753/?ref_=adv_li_tt
1057,Kadhalikka Vaanga,0,,1972,1972,I.N. Moorthy,Tamil,0,"Jaishankar,Kavitha,Aachi Manorama,Shabnam,Srikanth,Thengai Srinivasan,Major Sundarrajan,Vijayagirija",http://www.imdb.com/title/tt5759964/?ref_=adv_li_tt
1058,Kadhalil Sodhappuvadhu Yeppadi,127,"Comedy, Romance",2012,2012-02-17,Balaji Mohan,Tamil,70000000,"Siddharth,Amala Paul,Suresh,Ravi Raghavendra,Surekha Vani,Sriranjani,Arjunan,Vignesh,Balaji,Dhanya Balakrishna,Shyam,Pooja Ramachandran,Bobby Simha,Balaji Mohan,Radhika Prasidhha",http://www.imdb.com/title/tt2238837/?ref_=adv_li_tt
1059,Kadhalil Vizhunthen,0,,2008,2008-09-26,P.V. Prasad,Tamil,0,"Livingston,Nakhul,Sampath Raj,Sunaina",http://www.imdb.com/title/tt2326758/?ref_=adv_li_tt
1060,Kadhalum Kadanthu Pogum,136,"Comedy, Drama, Romance",2016,2016-03-11,Nalan Kumarasamy,Tamil,0,"Vijay Sethupathi,Madonna Sebastian,Samuthirakani,G.M. Sundar,Ramesh Thilak",http://www.imdb.com/title/tt5200962/?ref_=adv_li_tt
1061,Kadolara Kavithaigal,0,,1986,,Bharathiraja,Tamil,0,"Janagaraj,Kamala Kamesh,Rekha Mallick,Raja,Satyaraj",http://www.imdb.com/title/tt0155789/?ref_=adv_li_tt
1062,Kaduvulai Kandan,0,,1963,,A.S.A. Sami,Tamil,0,,http://www.imdb.com/title/tt0269415/?ref_=adv_li_tt
1063,Kai Kodukkam Kai,0,"Action, Drama",1984,,J. Mahendran,Tamil,0,"Chinni Jayanth,Y.G. Mahendran,Rajinikanth,Revathy,Thengai Srinivasan",http://www.imdb.com/title/tt0235509/?ref_=adv_li_tt
1064,Kai Kodutha Deivam,0,,1964,,K.S. Gopalakrishnan,Tamil,0,"Shivaji Ganesan,Pushpalata,M.R. Radha,S.S. Rajendran,S.V. Ranga Rao,Savitri,K.R. Vijaya",http://www.imdb.com/title/tt0214848/?ref_=adv_li_tt
1065,Kai Naraya Kaasu,0,,1974,1974,,Tamil,0,"Nagesh,C.I.D. Shakunthala,Srikanth",http://www.imdb.com/title/tt5760148/?ref_=adv_li_tt
1066,Kai Pidithaaval,0,,1978,,A. Bhimsingh,Tamil,0,,http://www.imdb.com/title/tt0156665/?ref_=adv_li_tt
1067,Kaidhi Kanniyiram,0,,1960,,A.S.A. Sami,Tamil,0,R.S. Manohar,http://www.imdb.com/title/tt0269416/?ref_=adv_li_tt
1068,Kairaasikkaran,0,,1984,,S. Shankar,Tamil,0,,http://www.imdb.com/title/tt0319632/?ref_=adv_li_tt
1069,Kaithi,0,,1951,,Sundaram Balachander,Tamil,0,,http://www.imdb.com/title/tt0154704/?ref_=adv_li_tt
1070,Kaiveesu Amma Kaiveesu,0,,1989,,Vinodh,Tamil,0,,http://www.imdb.com/title/tt0319631/?ref_=adv_li_tt
1071,Kala Pani,178,"Action, Drama",1996,1996-04-12,Priyadarshan,Malayalam,0,"Mohanlal,Amrish Puri,Prabhu,Tabu,Sreenivasan,Vineeth,Tinnu Anand,Cochin Hanifa,Annu Kapoor,Alex Draper,Nedumudi Venu,Maniyanpilla Raju,Sankaradi,Tom Alter,Christina",http://www.imdb.com/title/tt0255289/?ref_=adv_li_tt
1072,Kalabha Kadhalan,0,,2006,,,Tamil,0,"Arya,Renuka Menon,Akshaya,Ilavarasu",http://www.imdb.com/title/tt2325785/?ref_=adv_li_tt
1073,Kalaignan,0,"Action, Thriller",1993,,G.B. Vijay,Tamil,0,"Kamal Haasan,Bindiya,Chi Gurudutt,Sivaranjini",http://www.imdb.com/title/tt0317796/?ref_=adv_li_tt
1074,Kalaivanan,0,,1959,,P. Pullaiah,Tamil,0,"Anjali Devi,Chittor V. Nagaiah,S.V. Ranga Rao,Akkineni Nageshwara Rao",http://www.imdb.com/title/tt0256125/?ref_=adv_li_tt
1075,Kalakalappu,135,Comedy,2012,2012-05-11,Sundar C.,Tamil,0,"Vimal,Shiva,Anjali,Oviya,Santhanam,Ilavarasu,Manobala,V.S. Raghavan,Subbu Panchu,John Vijay,Shanmuga Sundharam,Karunakaran,Kaali",http://www.imdb.com/title/tt2262126/?ref_=adv_li_tt
1076,Kalam,97,"Drama, Horror, Mystery",2016,2016-04-29,Robert Raaj,Tamil,0,"Lakshmi Priyaa Chandramouli,Amzath Khan,Srinivasan,Madhusudan,Rekha Suresh,Pooja Ramachandran,Kani Kusruti,Hiya,Nassar",http://www.imdb.com/title/tt5757806/?ref_=adv_li_tt
1077,Kalam Badhil Sollum,0,Drama,1980,1980,Amirtham,Tamil,0,Jaishankar,http://www.imdb.com/title/tt3338522/?ref_=adv_li_tt
1078,Kalam Maari Pochu,0,Drama,1956,1956,,Tamil,0,"Gemini Ganesan,Anjali Devi,T.S. Balaiah,Waheeda Rehman",http://www.imdb.com/title/tt2380180/?ref_=adv_li_tt
1079,Kalamegham,0,,1940,,Ellis Dungan,Tamil,0,,http://www.imdb.com/title/tt0214830/?ref_=adv_li_tt
1080,Kalathur Kannamma,0,,1960,,A. Bhimsingh,Tamil,0,"Gemini Ganesan,Kamal Haasan,Savitri",http://www.imdb.com/title/tt0156666/?ref_=adv_li_tt
1081,Kalava,0,Drama,1932,,,Tamil,0,,http://www.imdb.com/title/tt0307046/?ref_=adv_li_tt
1082,Kalavani,144,Comedy,2010,2010-06-25,A. Sarkunam,Tamil,15000000,"Vimal,Oviya,Thirumurugan,Ilavarasu,Saranya Ponvannan,'Ganja' Karuppu,Soori,Sujatha",http://www.imdb.com/title/tt1815775/?ref_=adv_li_tt
1083,Kalidas,0,"Drama, History, Musical",1931,1931-10-31,H.M. Reddy,Tamil,0,"T.P. Rajalakshmi,Thevaram Rajambal,Sushila Devi,J. Sushila,P.G. Venkatesan,M.S. Sabthanalakshmi,L.V. Prasad",http://www.imdb.com/title/tt0258699/?ref_=adv_li_tt
1084,Kalikaalam,0,,1992,,,Tamil,0,Brahmanandam,http://www.imdb.com/title/tt0333705/?ref_=adv_li_tt
1085,Kaliyuga Kannan,0,,1974,,R. Krishnan,Tamil,0,"Jaishankar,Showkar Janaki,Jayachitra,Thengai Srinivasan,Ramasami V.K.",http://www.imdb.com/title/tt0234003/?ref_=adv_li_tt
1086,Kaliyugha,122,Drama,2013,2013-05-09,S.T. Bala,Tamil,0,"S.T. Bala,Geethanjali,Sharmini Ramesh",http://www.imdb.com/title/tt3079624/?ref_=adv_li_tt
1087,Kalki,0,,1996,,K. Balachander,Tamil,0,"Prakash Raj,Shruthi,Rahman,Geetha,Fathima Babu,Renuka",http://www.imdb.com/title/tt0140303/?ref_=adv_li_tt
1088,Kallamellam Un Mediyil,0,,1986,,Rajasekhar,Tamil,0,,http://www.imdb.com/title/tt0322914/?ref_=adv_li_tt
1089,Kallappadam,133,"Drama, Thriller",2015,2015-03-20,J. Vadivel,Tamil,0,"Lakshmi Priyaa Chandramouli,Dr. Chef Damodaran,Gaugin,K,Aadukalam Naren,S. Srirama Santhosh,Senthil,Singampuli,J. Vadivel",http://www.imdb.com/title/tt4541748/?ref_=adv_li_tt
1090,Kalloori,0,Drama,2007,2007-12-07,Balaji Sakthivel,Tamil,0,"Akhil,Thisaigal Arunkumar,Tanikella Bharani,Tamannaah Bhatia,Hemalatha,Kaamatchinaadhan,Prakash,Rajeshwari,Maya Reddy,Sailatha",http://www.imdb.com/title/tt1160328/?ref_=adv_li_tt
1091,Kalloori Vaasal,0,Romance,1996,1996-02-18,Pavithran,Tamil,0,"Ajith Kumar,Prashanth,Pooja Bhatt,Devayani,Manivannan",http://www.imdb.com/title/tt2373632/?ref_=adv_li_tt
1092,Kallukkul Eeram,0,,1980,,Nivas P.S.,Tamil,0,"Bharathiraja,Goundamani,Aruna Mucherla,Vijayshanti",http://www.imdb.com/title/tt0155793/?ref_=adv_li_tt
1093,Kallum Kaniyagum,146,,1968,,K. Shankar,Tamil,0,,http://www.imdb.com/title/tt0290691/?ref_=adv_li_tt
1094,Kalvanin Kadhali,0,Romance,2005,,Tamilvannan,Tamil,0,"Saradha Arya,Sarath Babu,Nayanthara,Surya S.J.,Vivek",http://www.imdb.com/title/tt0459424/?ref_=adv_li_tt
1095,Kalvanin Kadhali,190,,1955,,Raghavan V.S.,Tamil,0,"Shivaji Ganesan,Kushala Kumari,Bhanumathi Ramakrishna",http://www.imdb.com/title/tt0325673/?ref_=adv_li_tt
1096,Kalyaana Kachcheri,0,,1987,,,Tamil,0,,http://www.imdb.com/title/tt0319634/?ref_=adv_li_tt
1097,Kalyana Agathigal,0,,1985,,K. Balachander,Tamil,0,,http://www.imdb.com/title/tt0154710/?ref_=adv_li_tt
1098,Kalyana Galatta,0,Comedy,1998,1998-08-01,Raj Kapoor,Tamil,0,"Kushboo,Manivannan,Raasi,Satyaraj,S. Ve. Sekar,R. Sundarajan,K.R. Vatsala,Vinuchakravarthy",http://www.imdb.com/title/tt1509808/?ref_=adv_li_tt
1099,Kalyana Kalam,0,Musical,1982,,Rajasekhar,Tamil,0,,http://www.imdb.com/title/tt0316086/?ref_=adv_li_tt
1100,Kalyana Kanavugal,0,,1984,,K. Sivarajan,Tamil,0,,http://www.imdb.com/title/tt0322915/?ref_=adv_li_tt
1101,Kalyana Parisu,194,,1959,,C.V. Sridhar,Tamil,0,"Saroja Devi B.,Gemini Ganesan,Akkineni Nageshwara Rao,K.A. Thangavelu,Vijayakumari",http://www.imdb.com/title/tt0322916/?ref_=adv_li_tt
1102,Kalyana Penn,0,,1959,,Yoganand,Tamil,0,Anjali Devi,http://www.imdb.com/title/tt0390156/?ref_=adv_li_tt
1103,Kalyana Samayal Saadham,115,"Comedy, Romance",2013,2013-12-06,Prasanna,Tamil,0,"Prasanna,Lekha Washington,Delhi Ganesh,Uma Pathmanabhan,Raaghav Ranganathan,Geetha Ravishankar,Neelu,Kathadi Ramamurthy,R.S. Shivaji,Crazy Mohan,Sharmila,Sriram,Srilekha Parthasarathy,Praveen,Joel Nigli",http://www.imdb.com/title/tt3381754/?ref_=adv_li_tt
1104,Kalyana Thamboolam,0,Family,1986,,Bapu,Tamil,0,"Shobhan Babu,Vijayshanti,Sarath Babu,Somayajulu J.V.",http://www.imdb.com/title/tt0155794/?ref_=adv_li_tt
1105,Kalyanam Panni Paar,193,,1952,,L.V. Prasad,Tamil,0,"Gemini Ganesan,Varalakshmi G.,Savitri,S.V. Ranga Rao,Suryakantham,Meenakshi,Doraiswamy,Pushpalata,Relangi Venkatramaiah,Joga Rao",http://www.imdb.com/title/tt0255292/?ref_=adv_li_tt
1106,Kalyanam Panniyum Brahmachari,149,Comedy,1954,,P. Neelakantan,Tamil,0,"Shivaji Ganesan,Padmini,Raghini,Ramachandran T.R.",http://www.imdb.com/title/tt0248127/?ref_=adv_li_tt
1107,Kalyanaraman,0,"Action, Comedy, Drama",1979,1979-01-01,G.N. Rangarajan,Tamil,0,"Kamal Haasan,Aachi Manorama,Pushpalata,V.S. Raghavan,Ramakrishna,V.K. Ramasamy,Senthamarai,Sridevi,Thengai Srinivasan,Major Sundarrajan",http://www.imdb.com/title/tt0140304/?ref_=adv_li_tt
1108,Kalyani,0,,1952,,Acharya M. Mastan,Tamil,0,,http://www.imdb.com/title/tt0044786/?ref_=adv_li_tt
1109,Kalyanikku Kalyanam,0,,1959,,A.S.A. Sami,Tamil,0,,http://www.imdb.com/title/tt0269418/?ref_=adv_li_tt
1110,Kamadhenu,0,,1941,,Nandlal Jaswantlal,Tamil,0,,http://www.imdb.com/title/tt0230395/?ref_=adv_li_tt
1111,Kamara Kattu,0,"Drama, Romance, Thriller",2015,2015-05-22,Ramki Ramakrishnan,Tamil,0,"Ajmal Khan,Sree Raam",http://www.imdb.com/title/tt4701672/?ref_=adv_li_tt
1112,Kamaraj,121,Drama,2004,,A. Balakrishnan,Tamil,0,"J. Mahendran,Richard Mathuram,Sampath,K. Vijayan",http://www.imdb.com/title/tt0375887/?ref_=adv_li_tt
1113,Kamasutra Nights,140,Drama,2008,2008,Eric Manning,English,$500000,"Sunny Malick,Tanit Phoenix Copley,Zain Jamal,Eric Manning,Namitha,Yavor Vesselinov",http://www.imdb.com/title/tt0846033/?ref_=adv_li_tt
1114,Kambar,177,,1938,,C.S.U. Sankar,Tamil,0,"S.V. Subbaiah Bhagavathan,C.S. Swarnambal,Devuluri,R.P. Yagneshwaran,Venkataraju",http://www.imdb.com/title/tt0274601/?ref_=adv_li_tt
1115,Kan Kanda Daivam,0,,1967,,K.S. Gopalakrishnan,Tamil,0,Nagesh,http://www.imdb.com/title/tt0214833/?ref_=adv_li_tt
1116,Kan Pesum Vaarthaigal,0,,2013,2013-03-22,R. Balaji,Tamil,0,"Iniya,Livingston,Jangiri Madhumitha,Murugadass,Rajendran,Senthil",http://www.imdb.com/title/tt3421422/?ref_=adv_li_tt
1117,Kanaa Kanden,0,"Romance, Thriller",2005,2005-05-13,Anand K.V.,Tamil,0,"Linda Arsenio,Gopika,Srikanth,Prithviraj Sukumaran,Vivek",http://www.imdb.com/title/tt0455578/?ref_=adv_li_tt
1118,Kanagavel Kaaka,0,Action,2010,2010-05-21,Kavin Bala,Tamil,0,"Haripriya,Karan,Srinivasa Rao Kota,Adithya Menon,Sampath Raj,Vaiyapuri",http://www.imdb.com/title/tt4316178/?ref_=adv_li_tt
1119,Kanal Neer,0,,1961,,P.S. Ramakrishna Rao,Tamil,0,,http://www.imdb.com/title/tt0263529/?ref_=adv_li_tt
