114,Aasheervatham,0,,1977,,I.V. Sasi,Malayalam,0,,http://www.imdb.com/title/tt0281535/?ref_=adv_li_tt
115,Aashramam,0,,1978,,K.K. Chandran,Malayalam,0,,http://www.imdb.com/title/tt0271944/?ref_=adv_li_tt
116,Aashrayam,0,,1983,,K. Ramachandran,Malayalam,0,Prem Nazir,http://www.imdb.com/title/tt0315743/?ref_=adv_li_tt
117,Aathma Mela,0,,1999,,Saritha,Malayalam,0,,http://www.imdb.com/title/tt0254929/?ref_=adv_li_tt
118,Aattakatha,0,Musical,1987,,J. Williams,Malayalam,0,,http://www.imdb.com/title/tt0352136/?ref_=adv_li_tt
119,Aattakatha,135,"Drama, Romance",2013,2013-05-24,Kannan Perumudiyoor,Malayalam,0,"Kalasala Babu,Kalamandalam Geethanandan,Shivaji Guruvayoor,Irina Jacobi,Kalaranjini,Madambu Kunhukuttan,Salu Kuttanadu,Meera Nandan,Raghavan,M.G. Sasi,Vineeth,Malavika Wales",http://www.imdb.com/title/tt5226426/?ref_=adv_li_tt
120,Aattinakkare,0,,1989,,S.L. Puram Sadanandan,Malayalam,0,,http://www.imdb.com/title/tt0353151/?ref_=adv_li_tt
121,Aattuvanchi Ulanjappol,0,Drama,1984,,Bhadran,Malayalam,0,"Lakshmi,Mammootty,Madhu,Ratheesh,Thilakan,T.R. Omana,Santhakumari,Surekha,T.G. Ravi,Mallika,Baiju,Lalithasree,Asokan",http://www.imdb.com/title/tt0268885/?ref_=adv_li_tt
122,Aattuvela,0,,1997,,N.B. Raghunath,Malayalam,0,"Anu Anand,Rajan P. Dev,Rasika,N.F. Varghese",http://www.imdb.com/title/tt0355170/?ref_=adv_li_tt
123,Aavanazhi,156,"Action, Crime, Thriller",1986,1986-09-12,I.V. Sasi,Malayalam,0,"Mammootty,Geetha,Sukumaran,Janardanan,Nalini,Seema,Captain Raju,C.I. Paul,Johny,Innocent Vareed Thekkethala,Azeez,Kunchan,Jagannatha Varma,Augustine,Sankaradi",http://www.imdb.com/title/tt0271345/?ref_=adv_li_tt
124,Aavanikunnile Kinnaripookkal,0,,1991,,Paul Babu,Malayalam,0,Karthika,http://www.imdb.com/title/tt0353152/?ref_=adv_li_tt
125,Aavarampoo,0,,1992,,Bharathan,Tamil,0,"Vineeth,Nandhini,Nassar,Goundamani,Sulakshana,Valsara Menon,Anu Anand,Indrajith,Vichithra,Bayilvan Ranganathan",http://www.imdb.com/title/tt0155469/?ref_=adv_li_tt
126,Aavesham,0,"Action, Crime, Thriller",1979,,Vijayanand,Malayalam,0,"Jayan,M.N. Nambiar,Sheela,K.P. Ummer,Meena,Kunchan,Cochin Hanifa,Mala Aravindan,T.P. Madhavan",http://www.imdb.com/title/tt0333051/?ref_=adv_li_tt
127,Aayiram Abilashangal,0,,1984,,Soman Ambaat,Malayalam,0,Mammootty,http://www.imdb.com/title/tt0268886/?ref_=adv_li_tt
128,Aayiram Chirakulla Moham,0,,1989,,Ashokan,Malayalam,0,"Mala Aravindan,Jayalalitha,Sukumaran",http://www.imdb.com/title/tt0353153/?ref_=adv_li_tt
129,Aayiram Janmangal,0,,1976,,Sundaram P.N.,Malayalam,0,Prem Nazir,http://www.imdb.com/title/tt0281536/?ref_=adv_li_tt
130,Aayiram Kannukal,121,"Crime, Mystery",1986,1986-08-15,Joshi,Malayalam,0,"Shobana,Ratheesh,Mammootty,Jose Prakash,K.P.A.C. Sunny,Azeez,Johny,Mohan Jose,Kanakalatha,Kunchan,Lalithasree,Prathapachandran,Rahman,Rajalakshmi,Sukumari",http://www.imdb.com/title/tt0271346/?ref_=adv_li_tt
131,Aayiram Meni,0,"Action, Drama",1999,,I.V. Sasi,Malayalam,0,"Manoj K. Jayan,Ganesh Kumar,Lalu Alex,Captain Raju,Divya Unni,Urvashi,Saikumar,Jagadish,Mini Nair,Sadiq,Mala Aravindan,Tony,Raghu,Augustine,Mathu",http://www.imdb.com/title/tt0254930/?ref_=adv_li_tt
132,Aayiram Naavulla Ananthan,0,Drama,1996,1996-05-13,Thulasidas,Malayalam,0,"Mammootty,Murali,Gautami,Madhavi,Devan,Sphadikam George,Sukumari,Vinduja Menon,Maniyanpilla Raju,Sivaji,Pappu,C.I. Paul,Ganesh Kumar,Sainuddin,Prathapachandran",http://www.imdb.com/title/tt0271347/?ref_=adv_li_tt
133,Aayirappara,0,"Action, Comedy, Drama",1993,1993-02-04,Venu Nagavalli,Malayalam,0,"Mammootty,Urvashi,Narendra Prasad,Madhu,Rajan P. Dev,Jagathi Sreekumar,K.P.A.C. Sunny,Sankaradi,Sreenivasan,Pappu,Prem Kumar,V.K. Sriraman,Sukumari,Poojappura Ravi,Jagannathan",http://www.imdb.com/title/tt0271348/?ref_=adv_li_tt
134,Aayirathil Oruvan,138,Drama,2009,2009,Sibi Malayil,Malayalam,0,"Indrans,Irshad,Salim Kumar,K.P.A.C. Lalitha,Kalabhavan Mani,Anil Murali,Kochu Preman,Senthil,Sudheesh,Sujitha,Thilakan,Oduvil Unnikrishnan",http://www.imdb.com/title/tt1547442/?ref_=adv_li_tt
135,Aayushkalam,132,"Comedy, Drama, Fantasy",1992,,Kamal,Malayalam,0,"Mukesh,Jayaram,Sreenivasan,Mathu,Saikumar,K.P.A.C. Lalitha,Siddique,Oduvil Unnikrishnan,Innocent Vareed Thekkethala,Zeenath,Alummoodan,Rudra,Idavela Babu,Mammukoya,Sankaradi",http://www.imdb.com/title/tt0353154/?ref_=adv_li_tt
136,Aazhakadal,153,Drama,2011,2011-06-02,Shaan,Malayalam,0,"Sabitha Anand,Harisree Asokan,Shivaji Guruvayoor,Jayakumar,Sruthi Lakshmi,Kalabhavan Mani,Manraj,Meghanadhan,Mukundan,Bindu Panikkar,Lakshmi Priya,Saikumar,Kalabhavan Shajohn,Shammi Thilakan,Vijayaraghavan",http://www.imdb.com/title/tt2271147/?ref_=adv_li_tt
137,Aazhi,0,,1985,,Boban Kunjako,Malayalam,0,,http://www.imdb.com/title/tt0275177/?ref_=adv_li_tt
138,Aazhikkoru Muthu,0,,1989,,Sophy,Malayalam,0,"Captain Raju,Ratheesh,Seema,Sukumaran",http://www.imdb.com/title/tt0353155/?ref_=adv_li_tt
139,Abhay,127,Fantasy,1995,1995-01-01,Annu Kapoor,Hindi,10000000,"Ankit Desai,Benjamin Gilani,Eka Lakhani,Nana Patekar,Moon Moon Sen,Mayank Sharma",http://www.imdb.com/title/tt2451894/?ref_=adv_li_tt
140,Abhayam,0,,1993,,Sivan,Malayalam,0,Tarun,http://www.imdb.com/title/tt0353156/?ref_=adv_li_tt
141,Abhayam,0,,1970,,Ramu Kariat,Malayalam,0,,http://www.imdb.com/title/tt0231080/?ref_=adv_li_tt
142,Abhayam Thedi,114,"Drama, Family",1986,1986-02-07,I.V. Sasi,Malayalam,0,"Mohanlal,Shobana,Thilakan,Janardanan,K.P.A.C. Lalitha,Rohini,Asokan,Anju,Pappu,Ramachandran,Raveendran,Santhakumari,Sukumari,Vijaya Y.",http://www.imdb.com/title/tt0291703/?ref_=adv_li_tt
143,Abhimanam,0,,1975,,Sasikumar,Malayalam,0,"Adoor Bhasi,Thikkurisi Sukumaran Nair,Prem Nazir,Kaviyoor Ponnamma,Sharada",http://www.imdb.com/title/tt0278895/?ref_=adv_li_tt
144,Abhimanyu,140,"Crime, Drama, Musical",1991,1991,Priyadarshan,Malayalam,0,"Mohanlal,Shanker,Geetha,Cochin Hanifa,Jagadish,Ganesh Kumar,Suchitra,Sukumari",http://www.imdb.com/title/tt0092507/?ref_=adv_li_tt
145,Abhinandanam,0,,1976,,I.V. Sasi,Malayalam,0,"Adoor Bhasi,Jayabharati,Thikkurisi Sukumaran Nair,Prakash,Prema,Sridevi",http://www.imdb.com/title/tt0186795/?ref_=adv_li_tt
146,Abhinayam,0,Drama,1981,,Baby,Malayalam,0,"Jayan,Vidhubala,Prathapachandran,Abu Sirkar,Philomina",http://www.imdb.com/title/tt0333052/?ref_=adv_li_tt
147,Abhinivesham,0,,1977,,I.V. Sasi,Malayalam,0,,http://www.imdb.com/title/tt0318269/?ref_=adv_li_tt
148,Abkari,0,"Action, Drama",1988,1988-04-14,I.V. Sasi,Malayalam,0,"Mammootty,Ratheesh,Urvashi,Parvathi,B. Thyagarajan,M.G. Soman,Balan K. Nair,Jalaja,T.G. Ravi,Jayamalini,Pappu,Janardanan,Devan,Prathapachandran,Vincent",http://www.imdb.com/title/tt0271349/?ref_=adv_li_tt
149,Abraham and Lincoln,0,,2007,2007-03,Pappan,Malayalam,0,"Kalabhavan Mani,Rahman,Rajan P. Dev,Salim Kumar,Anoop Menon,Shweta Menon,Ambika Mohan,T.G. Ravi,Jagathi Sreekumar",http://www.imdb.com/title/tt1102159/?ref_=adv_li_tt
150,Acha Dhin,107,Drama,2015,2015-07-18,G. Marthandan,Malayalam,0,"Mammootty,Mansi Sharma,Kishore,Kunchan,Bindhu Anish,Arun,P. Balachandran,Gokulan,Hareesh,Jayakrishnan,Jaise Jose,Molly Kannamaly,Sudheer Karamana,Pradeep Kottayam,Sethu Lakshmi",http://www.imdb.com/title/tt4859266/?ref_=adv_li_tt
151,Achammakuttiyude Achayan,0,,1998,,Rajan P. Dev,Malayalam,0,,http://www.imdb.com/title/tt0273066/?ref_=adv_li_tt
152,Achan,0,,1952,,M.S. Mani,Malayalam,0,"Thikkurisi Sukumaran Nair,Prem Nazir",http://www.imdb.com/title/tt0213425/?ref_=adv_li_tt
153,Achan Kombath Amma Varambath,0,,1995,,Anil Kumar,Malayalam,0,,http://www.imdb.com/title/tt0275178/?ref_=adv_li_tt
154,Achan Pattalam,0,,1991,,Noranadu Ramachandran,Malayalam,0,,http://www.imdb.com/title/tt0353160/?ref_=adv_li_tt
155,Achan Rajav Appan Jethavu,0,,1995,,Nisar,Malayalam,0,"Devayani,Mukesh",http://www.imdb.com/title/tt0355173/?ref_=adv_li_tt
156,Achaneyanenikkishtam,0,"Comedy, Drama",2001,2001-11,Suresh Krishna,Malayalam,0,"Kalabhavan Mani,Biju Menon,Lakshmi Gopalaswamy,Mohanlal,Jagathi Sreekumar,Aswin Thampy,Nandu,Suchitra,T.P. Madhavan,Poojappura Ravi,Devan,Vinuchakravarthy,Kochu Preman",http://www.imdb.com/title/tt0321071/?ref_=adv_li_tt
157,Achani,0,,1973,,A. Vincent,Malayalam,0,"Adoor Bhasi,Nandita Bose,Kottarakkara Sridharan Nair,Prem Nazir,Sankaradi",http://www.imdb.com/title/tt0288409/?ref_=adv_li_tt
158,Achante Bharya,0,,1971,,Thikkurisi Sukumaran Nair,Malayalam,0,"Adoor Bhasi,Thikkurisi Sukumaran Nair,K.P. Ummer,Vijayashree",http://www.imdb.com/title/tt0246410/?ref_=adv_li_tt
159,Achante Kochumolku,0,,2003,,Rajan P. Dev,Malayalam,0,"Indraja,Hari Nair",http://www.imdb.com/title/tt0402017/?ref_=adv_li_tt
160,Achanum Bappayum,0,,1972,,K.S. Sethumadhavan,Malayalam,0,"Adoor Bhasi,Jayabharati,Thikkurisi Sukumaran Nair,K.P. Ummer",http://www.imdb.com/title/tt0271947/?ref_=adv_li_tt
161,Achanurangatha Veedu,0,Drama,2006,2006-01,Lal Jose,Malayalam,0,"Salim Kumar,Muktha George,Samvrutha Sunil,Suja Karthika,Prithviraj Sukumaran,Usha,Harisree Asokan,Indrajith,Santhosh Jogi,Manikandan,Murali,T.S. Raju,Sadiq,Kalabhavan Shajohn,Madhu Warrier",http://www.imdb.com/title/tt0896785/?ref_=adv_li_tt
162,Acharam Ammini Osaram Omana,0,"Comedy, Drama",1977,,Adoor Bhasi,Malayalam,0,"Prem Nazir,Sheela,K.P. Ummer,Adoor Bhasi,Unnimary,Kaviyoor Ponnamma,S.P. Pillai,Alummoodan,Jayan,Janardanan,T.P. Madhavan,Meena,Sukumari,Sreelatha,Adoor Pankajam",http://www.imdb.com/title/tt0155472/?ref_=adv_li_tt
163,Achuvettante Veedu,0,"Comedy, Drama",1987,,Balachandra Menon,Malayalam,0,"Nedumudi Venu,Rohini Hattangadi,Balachandra Menon,Rohini,Sukumaran,Jagannatha Varma,Meena,Thilakan,Aranmulla Ponnamma,T.P. Madhavan,Sankaradi,Kaviyoor Ponnamma,Adoor Bhawani",http://www.imdb.com/title/tt0240321/?ref_=adv_li_tt
164,Achuvinte Amma,130,"Comedy, Drama, Family",2005,2005-01-28,Sathyan Anthikad,Malayalam,0,"Urvashi,Meera Jasmine,Narain,Innocent Vareed Thekkethala,K.P.A.C. Lalitha,Sukumari,Oduvil Unnikrishnan,Vettukili Prakash,Valsala Menon,Resmi Boban,Anoop Chandran,Vijayan Peringode",http://www.imdb.com/title/tt0446266/?ref_=adv_li_tt
165,Action Hero Biju,144,"Action, Comedy, Thriller",2016,2016-02-04,Abrid Shine,Malayalam,0,"Nivin Pauly,Anu Emmanuel,Devi Ajith,Baby,Balachandran Chullikadu,Rony David,Jojo George,Joju George,Jude Anthany Joseph,Saiju Kurup,Mary,Meghanadhan,Valsala Menon,Vinduja Menon,Madan Mohan",http://www.imdb.com/title/tt5320514/?ref_=adv_li_tt
166,Actually,100,Family,2014,2014-12-05,Shine Kurian,Malayalam,0,"Hemanth Menon,Aju Varghese,Sreenivasan,Bhagath Baby Manuel,Sneha Unnikrishnan,Anjali Aneesh Upasana,P. Balachandran,Lishoy,Chempil Asokan,Jayakrishnan",http://www.imdb.com/title/tt5356538/?ref_=adv_li_tt
167,Adaminte Makan Abu,101,Drama,2011,2011-06-24,Salim Ahmed,Malayalam,15000000,"Salim Kumar,M.R. Gopakumar,Jaffer Idukki,Sasi Kalinga,Vinod Kovoor,Kalabhavan Mani,Ambika Mohan,Mukesh,T.S. Raju,Antony Thekkek,Suraaj Venjarammoodu,Nedumudi Venu,Zarina Wahab",http://www.imdb.com/title/tt1945039/?ref_=adv_li_tt
168,Adaminte Variyellu,142,Drama,1983,,K.G. George,Malayalam,0,"Srividya,Suhasini,Soorya,Gopi,Venu Nagavalli,Mammootty,Lalithasree,Thilakan,Rajam K. Nair,Gladis,K.P.A.C. Sunny,Latheef",http://www.imdb.com/title/tt0085137/?ref_=adv_li_tt
169,Adarkkalam,0,,1985,,Dr. Rajendrababu,Malayalam,0,,http://www.imdb.com/title/tt0278281/?ref_=adv_li_tt
170,Adavukal Pathinettu,0,,1978,,Vijayanand,Malayalam,0,Jayan,http://www.imdb.com/title/tt0271949/?ref_=adv_li_tt
171,Adayalam,0,,1991,1991-05-10,K. Madhu,Malayalam,0,"Lalu Alex,Janardanan,Kalpana,Kunchan,T.P. Madhavan,Rekha Mallick,Mammootty,Valsala Menon,Murali,Raghu,Ragini,Maniyanpilla Raju,Sankaradi,Shobana,Innocent Vareed Thekkethala",http://www.imdb.com/title/tt0271354/?ref_=adv_li_tt
172,Adayalangal,99,Drama,2008,2008-12,M.G. Sasi,Malayalam,0,"T.V. Chandran,Jyothirmayi,Manikandan,Govind Padmasoorya,Sathi Premji,T.G. Ravi,V.K. Sriraman,Nedumudi Venu",http://www.imdb.com/title/tt2407340/?ref_=adv_li_tt
173,Addeham Enna Iddeham,0,,1993,,Viji Thampi,Malayalam,0,"Mala Aravindan,Jagadish,Mammukoya,Mathu,Siddique,Jagathi Sreekumar,Sunita,Innocent Vareed Thekkethala",http://www.imdb.com/title/tt0353162/?ref_=adv_li_tt
174,Adenthottam,0,,2002,,U.C. Roshan,Malayalam,0,Bhaskar,http://www.imdb.com/title/tt0356328/?ref_=adv_li_tt
175,Adharvam,150,"Adventure, Fantasy, Thriller",1989,1989-06-01,Dennis Joseph,Malayalam,0,"Mammootty,Ganesh Kumar,Silk Smitha,Jose Prakash,Jayabharati,Thilakan,Jagannatha Varma,Charu Haasan,Sukumari,Parvathi,Kunchan,Trichur Elsi,Abhijith Venu",http://www.imdb.com/title/tt0271355/?ref_=adv_li_tt
176,Adheena,0,,2002,,Kallayam Krishna Das,Malayalam,0,Shaji,http://www.imdb.com/title/tt0356330/?ref_=adv_li_tt
177,Adhikaram,0,,1980,,P. Chandrakumar,Malayalam,0,"Thikkurisi Sukumaran Nair,Sharada",http://www.imdb.com/title/tt0331825/?ref_=adv_li_tt
178,Adhipan,0,,1989,,K. Madhu,Malayalam,0,"Mohanlal,Balan K. Nair,Parvathi,Kaviyoor Ponnamma,Monisha,Pappu,Janardanan,Devan,Maniyanpilla Raju,Jagadish,Sukumaran,Karamana Janardanan Nair",http://www.imdb.com/title/tt0291709/?ref_=adv_li_tt
179,Adhipathi,0,,1990,,Sibi Malayil,Malayalam,0,,http://www.imdb.com/title/tt0236952/?ref_=adv_li_tt
180,Adhipathyam,0,,1983,,Shrikumaran Thampi,Malayalam,0,"Adoor Bhasi,Madhu,Mohanlal,Prem Nazir,Nedumudi Venu",http://www.imdb.com/title/tt0214410/?ref_=adv_li_tt
181,Adhithy,0,,1975,,,Malayalam,0,,http://www.imdb.com/title/tt0280399/?ref_=adv_li_tt
182,Adholoekam,0,,1988,,Kottayam Chellappan,Malayalam,0,,http://www.imdb.com/title/tt0352140/?ref_=adv_li_tt
183,Adhyathe Anuragam,0,,1983,,V.S. Nair,Malayalam,0,"Ambika,Adam Ayub,Adoor Bhasi,Prem Nazir,Sukumari",http://www.imdb.com/title/tt0315745/?ref_=adv_li_tt
184,Adhyayam Onnu Muthal,0,Drama,1985,,Sathyan Anthikad,Malayalam,0,"Mohanlal,Madhavi,Balan K. Nair,M.G. Soman,Venu Nagavalli,Kaviyoor Ponnamma,Bahadur,Johny,Sukumari,Rohini,Adoor Bhawani,Master Prasobh",http://www.imdb.com/title/tt0278282/?ref_=adv_li_tt
185,Adi Kapyare Kootamani,131,"Comedy, Horror",2015,2015-12-25,John Varghese,Malayalam,0,"Dhyan Sreenivasan,Mukesh,Namitha Pramod,Aju Varghese,Neeraj Madhav,Vineeth Mohan,Devi Ajith,Bijukuttan,Disney James,Pradeep Kottayam,Krishnan,Bhagath Baby Manuel,Roshan Mathew,Valsala Menon,Tharikida Sabu",http://www.imdb.com/title/tt5271432/?ref_=adv_li_tt
186,Adi Kapyare Kootamani 2,0,Comedy,2016,2016,John Varghese,Malayalam,0,"Neeraj Madhav,Namitha Pramod,Dhyan Sreenivasan",http://www.imdb.com/title/tt5329186/?ref_=adv_li_tt
187,Adikkurippu,0,"Crime, Mystery, Thriller",1989,1989-03-04,K. Madhu,Malayalam,0,"Mammootty,Urvashi,Janardanan,Jagathi Sreekumar,Vijayaraghavan,Sreenath,Jose Prakash,Lizy,Sukumaran,Lalu Alex,K.P.A.C. Sunny,Meena,Babu Namboothiri,Jagadish,Kollam Thulasi",http://www.imdb.com/title/tt0235160/?ref_=adv_li_tt
188,Adima Changala,0,,1981,,A.B. Raj,Malayalam,0,"Prem Nazir,Vishnuvardhan",http://www.imdb.com/title/tt0315746/?ref_=adv_li_tt
189,Adimadhyantham,104,,2011,,Sherrey,Malayalam,0,"Sajitha Madathil,Mammukoya",http://www.imdb.com/title/tt2284964/?ref_=adv_li_tt
190,Adimagal,145,,1969,,K.S. Sethumadhavan,Malayalam,0,"Adoor Bhasi,Prem Nazir,Sathyan,Sharada,Sheela",http://www.imdb.com/title/tt0213429/?ref_=adv_li_tt
191,Adimakachavadam,0,,1978,,T. Hariharan,Malayalam,0,"Adoor Bhasi,Jayabharati,Jayan",http://www.imdb.com/title/tt0229954/?ref_=adv_li_tt
192,Adimakal Udamakal,0,"Action, Crime, Drama",1987,1987-04-10,I.V. Sasi,Malayalam,0,"Mammootty,Mohanlal,Nalini,Seema,Urvashi,Ratheesh,Balan K. Nair,K.P. Ummer,Jagathi Sreekumar,Lizy,Thilakan,Sankaradi,Mukesh,Captain Raju,Mammukoya",http://www.imdb.com/title/tt0271356/?ref_=adv_li_tt
193,Adipapam,0,,1979,,K.P. Kumaran,Malayalam,0,,http://www.imdb.com/title/tt0233159/?ref_=adv_li_tt
194,Adivaram,0,,1997,,Jose Thomas,Malayalam,0,,http://www.imdb.com/title/tt0275184/?ref_=adv_li_tt
195,Adiverukal,0,,1986,,Anil Kumar,Malayalam,0,"Mohanlal,Karthika,Mukesh,Pappu,Suresh Gopi,Rohini,Jagathi Sreekumar,Babu Namboothiri",http://www.imdb.com/title/tt0291710/?ref_=adv_li_tt
196,Adiyozhukkukal,0,Drama,1984,,I.V. Sasi,Malayalam,0,"Mammootty,Mohanlal,Seema,Rahman,Vincent,Menaka,Sathaar,Sankaradi,Johny,Janardanan,Balan K. Nair,Bahadur,Sukumari,Paravoor Bharathan,Maniyanpilla Raju",http://www.imdb.com/title/tt0246412/?ref_=adv_li_tt
197,Adukkan Entheluppam,0,Drama,1986,1986-06-19,Jeassy,Malayalam,0,"Mammootty,Karthika,Shanker,Sukumari,Jose Prakash,M.G. Soman,Lalu Alex,Bahadur,Mala Aravindan,Adoor Bhasi,Valsala Menon",http://www.imdb.com/title/tt0271357/?ref_=adv_li_tt
198,Aduthaduthu,141,Drama,1984,,Sathyan Anthikad,Malayalam,0,"Thilakan,Karamana Janardanan Nair,K.P.A.C. Lalitha,Sukumari,Rahman,Gopi,Bahadoor,Mala Aravindan,Asokan,Lizy,Mohanlal,Seema G. Nair,Pappu,Sankaradi",http://www.imdb.com/title/tt0291739/?ref_=adv_li_tt
199,Adv. Lakshmanan Ladies Only,121,"Comedy, Drama",2010,2010,Pappan Payattuvila,Malayalam,0,"Kollam Ajith,Anand,Asokan,Harisree Asokan,Ponnamma Babu,Shivaji Guruvayoor,Jagadish,Mallika Kapoor,Prem Kumar,Mahima,Ambika Mohan,Mukesh,Bindu Nair,Nandu,Narayanankutty",http://www.imdb.com/title/tt1810528/?ref_=adv_li_tt
200,Advaitham,181,"Action, Crime, Drama",1991,,Priyadarshan,Malayalam,0,"Mohanlal,Jayaram,Revathy,M.G. Soman,Innocent Vareed Thekkethala,Captain Raju,Srividya,Janardanan,Pappu,Jagannatha Varma,Chitra,Narendra Prasad,Thikkurisi Sukumaran Nair,Maniyanpilla Raju,Raghu",http://www.imdb.com/title/tt0254936/?ref_=adv_li_tt
201,Adventures of Omanakuttan,0,Comedy,2016,2016,Rohith V.S.,Malayalam,0,"Asif Ali,Bhavana,Srinda Ashab,Siddique,Shani Shaki,Saiju Kurup,Jayakumar Parameshwaran Pillai",http://www.imdb.com/title/tt5447136/?ref_=adv_li_tt
202,Adyamayi,0,,1990,,P.K. Joseph,Malayalam,0,,http://www.imdb.com/title/tt0370256/?ref_=adv_li_tt
203,Adyapadam,0,,1977,,Adoor Bhasi,Malayalam,0,"Adoor Bhasi,Kamal Haasan,Jayan,Sheela,Sridevi",http://www.imdb.com/title/tt0155477/?ref_=adv_li_tt
204,Adyapika,139,,1968,,P. Subramaniam,Malayalam,0,"Thikkurisi Sukumaran Nair,Padmini",http://www.imdb.com/title/tt0254937/?ref_=adv_li_tt
205,Adyarathirikku Munbu,0,,1990,,Vijayan Karote,Malayalam,0,,http://www.imdb.com/title/tt0371512/?ref_=adv_li_tt
206,Agaani,0,,1973,,A. Vincent,Malayalam,0,,http://www.imdb.com/title/tt0277556/?ref_=adv_li_tt
207,Again Kasarkode Khaderbai,127,Comedy,2010,2010,Thulasidas,Malayalam,0,"Babu Antony,Asokan,Baiju,Bijukuttan,Gautam,Jagadish,Thezni Khan,Suresh Krishna,Salim Kumar,Rani Larius,Adithya Menon,Narayanankutty,Kottayam Nazeer,Sadiq,Innocent Vareed Thekkethala",http://www.imdb.com/title/tt1869252/?ref_=adv_li_tt
208,Agal Vilakku,0,,1979,,R. Selvaraj,Tamil,0,,http://www.imdb.com/title/tt0277557/?ref_=adv_li_tt
209,Agnathavasam,0,,1973,,A.B. Raj,Malayalam,0,"Adoor Bhasi,Rani Chandra,Prem Nazir,Jose Prakash,Prema,Sankaradi,Vijayashree",http://www.imdb.com/title/tt0276763/?ref_=adv_li_tt
210,Agni,117,,1978,,C. Radhakrishnan,Malayalam,0,"Madhu,Balan K. Nair,Vidhubala",http://www.imdb.com/title/tt0271955/?ref_=adv_li_tt
211,Agni Chirakulla Thumbi,0,,1988,,P.K. Krishnan,Malayalam,0,,http://www.imdb.com/title/tt0352144/?ref_=adv_li_tt
212,Agni Devan,0,"Drama, Musical",1995,,Venu Nagavalli,Malayalam,0,"Mohanlal,Revathy,Devan,Gopi,Jagadish,Captain Raju,Maniyanpilla Raju,Karamana Janardanan Nair,Ratheesh,Sukumari,Mala Aravindan,Beena Antony,T.P. Madhavan,Poojappura Ravi,Rohini Hattangadi",http://www.imdb.com/title/tt0291711/?ref_=adv_li_tt
213,Agni Kshethram,0,,1980,,P.T. Rajan,Malayalam,0,Prem Nazir,http://www.imdb.com/title/tt0315753/?ref_=adv_li_tt
214,Agni Muhurtham,0,,1987,,Soman Ambaat,Malayalam,0,,http://www.imdb.com/title/tt0352145/?ref_=adv_li_tt
215,Agni Nakshatram,0,,1977,1977-04-14,A. Vincent,Malayalam,0,"P.K. Abraham,Bahadoor,Paravoor Bharathan,Adoor Bhasi,Bindulatha,James,Janardanan,Lakshmi,Sam,Sankaradi,Kottayam Santha,Mohan Sharma,M.G. Soman,K.P.A.C. Sunny,Oduvil Unnikrishnan",http://www.imdb.com/title/tt0075644/?ref_=adv_li_tt
216,Agni Nilavu,0,,1991,,N. Sankaran Nair,Malayalam,0,,http://www.imdb.com/title/tt0258396/?ref_=adv_li_tt
217,Agni Pareeksha,0,,1968,,M. Krishnan Nair,Malayalam,0,"Adoor Bhasi,Prem Nazir,Sathyan,Sharada,L.V. Sharada,Sheela",http://www.imdb.com/title/tt0254938/?ref_=adv_li_tt
218,Agni Parvatham,0,,1979,,P. Chandrakumar,Malayalam,0,,http://www.imdb.com/title/tt0332560/?ref_=adv_li_tt
219,Agni Sakshi,100,,1999,1999-07-03,Shyamaprasad,Malayalam,0,"Rajit Kapoor,Madambu Kunhukuttan,Madhupal,Praveena,Shobana,Srividya",http://www.imdb.com/title/tt0205727/?ref_=adv_li_tt
220,Agni Saram,0,,1981,,A.B. Raj,Malayalam,0,,http://www.imdb.com/title/tt0332561/?ref_=adv_li_tt
221,Agni Shalabhangal,0,,1993,,P. Chandrakumar,Malayalam,0,,http://www.imdb.com/title/tt0353166/?ref_=adv_li_tt
222,Agni Vyooham,0,,1979,,P. Chandrakumar,Malayalam,0,,http://www.imdb.com/title/tt0332562/?ref_=adv_li_tt
223,Agni Yudham,0,,1981,,K. Uma Thankam,Malayalam,0,,http://www.imdb.com/title/tt0343353/?ref_=adv_li_tt
224,Agnimrigam,0,,1971,,M. Krishnan Nair,Malayalam,0,,http://www.imdb.com/title/tt0257376/?ref_=adv_li_tt
225,Agninakshathram,0,"Action, Horror, Thriller",2004,,,Malayalam,0,"Suresh Gopi,Biju Menon,Siddique,Aishwarya,Indraja,Jagathi Sreekumar,Madambu Kunhukuttan,Saikumar,Nazzer,Bindu Panikkar",http://www.imdb.com/title/tt0481053/?ref_=adv_li_tt
226,Agnipushpam,0,,2001,2001-10,U.C. Roshan,Malayalam,0,Usman,http://www.imdb.com/title/tt0321107/?ref_=adv_li_tt
227,Agnipushpam,0,,1976,,Jeassy,Malayalam,0,Prem Nazir,http://www.imdb.com/title/tt0280405/?ref_=adv_li_tt
228,Agniputhri,144,,1967,,M. Krishnan Nair,Malayalam,0,"Bahadur,T.K. Balachandran,Adoor Bhasi,T.S. Muthaiah,Prem Nazir,T.R. Omana,S.P. Pillai,Sheela,Vasantha",http://www.imdb.com/title/tt0213432/?ref_=adv_li_tt
229,Agniputhri,0,,2001,2001-10,J. Krishnachandra,Malayalam,0,Shakeela,http://www.imdb.com/title/tt0321108/?ref_=adv_li_tt
230,Agniyanu Njan Agni,0,,1986,,Kothanda Rama Reddy,Malayalam,0,"Chiranjeevi,Jaya Prada",http://www.imdb.com/title/tt0352146/?ref_=adv_li_tt
